Title,Author,Rating,Image Source
The Pickwick Papers,Charles Dickens,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360795072i/229432.jpg
El túnel,Ernesto Sabato,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170423850i/53447.jpg
No Exit and Three Other Plays,Jean-Paul Sartre,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348307264i/10037.jpg
Follow the River,James Alexander Thom,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387651947i/138872.jpg
Making Faces,Amy Harmon,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445292235i/27237358.jpg
Sunshine,Robin McKinley,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571338028i/8088.jpg
"One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)",Jim Fergus,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389821957i/33512.jpg
"Dream Caster (Dream Cycle, #1)",N. Nada,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437143444i/16077824.jpg
"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477103790i/17378527.jpg
"The Body Finder (The Body Finder, #1)",Kimberly Derting,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266631i/6261522.jpg
The Rainmaker,John Grisham,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388265477i/5349.jpg
Cold Comfort Farm,Stella Gibbons,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416161594i/92780.jpg
The Eternity Code (Artemis Fowl #3),Eoin Colfer,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327945417i/227865.jpg
Our Town,Thornton Wilder,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442891231i/205476.jpg
"After (After, #1)",Anna Todd,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438077259i/22557520.jpg
Horton Hears a Who!,Dr. Seuss,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327924655i/7779.jpg
"Spells (Wings, #2)",Aprilynne Pike,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328316409i/6801582.jpg
Since You've Been Gone,Morgan Matson,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377702326i/18189606.jpg
"The Novice (Black Magician Trilogy, #2)",Trudi Canavan,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327357280i/28250.jpg
"Vampire Princess Rising (The Winters Family Saga, #2)",Jami Brumfield,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400114041i/22090082.jpg
"The Book of Three (The Chronicles of Prydain, #1)",Lloyd Alexander,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405184012i/24780.jpg
"Shadowland (The Mediator, #1)",Meg Cabot,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327886166i/187811.jpg
La Vérité sur l'affaire Harry Quebert,Joël Dicker,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347987605i/16033842.jpg
Porno,Irvine Welsh,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167484379i/23965.jpg
The Twits,Roald Dahl,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406090629i/31456.jpg
The Executioner's Song,Norman Mailer,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325755176i/12468.jpg
"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375908503i/34511.jpg
Under the Volcano,Malcolm Lowry,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390014193i/31072.jpg
The Sneetches and Other Stories,Dr. Seuss,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389388191i/105549.jpg
Batman: The Killing Joke,Alan Moore,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346331835i/96358.jpg
"Leaving Paradise (Leaving Paradise, #1)",Simone Elkeles,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388207436i/544424.jpg
"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388183340i/30274.jpg
Om Chanting and Meditation,Amit Ray,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328517363i/9009637.jpg
The Electric Kool-Aid Acid Test,Tom Wolfe,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388205477i/7442.jpg
"Magic Study (Study, #2)",Maria V. Snyder,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350824i/46202.jpg
Willow,Julia Hoban,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428890977i/4570768.jpg
The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348204644i/6596.jpg
"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,4.62,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507307833i/34002132.jpg
"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",Nicholas Sparks,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409355671i/15924.jpg
"Dark Visions (Dark Visions, #1-3)",L.J. Smith,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296605183i/6780439.jpg
"The Tea Rose (The Tea Rose, #1)",Jennifer Donnelly,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327888567i/261331.jpg
The Hundred Secret Senses,Amy Tan,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327869967i/690866.jpg
"First Drop of Crimson (Night Huntress World, #1)",Jeaniene Frost,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1255471887i/6547187.jpg
The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320618937i/160149.jpg
"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197565i/93575.jpg
At Swim-Two-Birds,Flann O'Brien,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584237539i/97333.jpg
What We Talk About When We Talk About Love,Raymond Carver,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475474209i/11438.jpg
"Stormbreaker (Alex Rider, #1)",Anthony Horowitz,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545541515i/136782.jpg
"Mateguas Island: A Novel of Horror and Suspense (Mateguas Island, #1)",Linda  Watkins,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420790748i/22293224.jpg
"Soul Music (Discworld, #16; Death, #3)",Terry Pratchett,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168566175i/34502.jpg
"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",J.D. Salinger,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390770647i/5114.jpg
"Keeper of the Lost Cities (Keeper of the Lost Cities, #1)",Shannon Messenger,4.46,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326469854i/12842828.jpg
A Summer of Good-Byes (Blue Triangle Press Book 2),Fred Misurella,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492889451i/34937453.jpg
The Hobbit: Graphic Novel,Chuck Dixon,4.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374681632i/659469.jpg
"Saphirblau (Edelstein-Trilogie, #2)",Kerstin Gier,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327251290i/6919272.jpg
"Blood & Spirits (The Coming Storm, #1)",Dennis Sharpe,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303528228i/11187932.jpg
"Seduced in the Dark (The Dark Duet, #2)",C.J. Roberts,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335114363i/13612739.jpg
"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",Jenny Han,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422881430i/20698530.jpg
The Solitaire Mystery,Jostein Gaarder,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883395i/48318.jpg
"Blue Moon (Anita Blake, Vampire Hunter, #8)",Laurell K. Hamilton,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436996677i/30246.jpg
"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327936464i/14748.jpg
"Wyrd Sisters (Discworld, #6; Witches #2)",Terry Pratchett,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275974472i/34504.jpg
"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377095669i/823.jpg
"Wake (Wake, #1)",Lisa McMann,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361417311i/1661957.jpg
NOS4A2,Joe Hill,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369591617i/15729539.jpg
"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",Veronica Roth,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399503802i/13615258.jpg
What Dreams May Come,Richard Matheson,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924911i/33555.jpg
"The Mammoth Hunters (Earth's Children, #3)",Jean M. Auel,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388257676i/49824.jpg
Second Foundation (Foundation #3),Isaac Asimov,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417900922i/29580.jpg
"Alice in Zombieland (White Rabbit Chronicles, #1)",Gena Showalter,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333628241i/11300302.jpg
"A Wind in the Door (Time Quintet, #2)",Madeleine L'Engle,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327464177i/18130.jpg
"More Than Love, A Husband's Tale",Peter B. Forster,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577193942i/49823970.jpg
"Lies (Gone, #3)",Michael  Grant,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257814886i/6686092.jpg
The Gulag Archipelago 1918–1956,Aleksandr Solzhenitsyn,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388293026i/70561.jpg
"First Grave on the Right (Charley Davidson, #1)",Darynda Jones,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442963675i/8788554.jpg
Written on the Body,Jeanette Winterson,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924844i/15054.jpg
La Dame aux Camélias,Alexandre Dumas fils,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165607713i/7186.jpg
"Seraphina (Seraphina, #1)",Rachel Hartman,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387577872i/19549841.jpg
"Trickster's Choice (Daughter of the Lioness, #1)",Tamora Pierce,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486512395i/34197014.jpg
Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,Gordon B. Hinckley,4.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192142i/596259.jpg
The Right Stuff,Tom Wolfe,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393654700i/586472.jpg
"A Knight in Shining Armor (Montgomery/Taggert Family, #13)",Jude Deveraux,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330613623i/73385.jpg
"Towers of Midnight (The Wheel of Time, #13)",Robert Jordan,4.43,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358109459i/8253920.jpg
Bartleby the Scrivener,Herman Melville,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320404048i/114230.jpg
"Shadow Souls (The Vampire Diaries: The Return, #2)",L.J. Smith,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347424332i/6441509.jpg
House Rules,Jodi Picoult,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290479868i/6614960.jpg
Doctor Sleep,Stephen King,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510335480i/16130549.jpg
The Mummy (Ramses the Damned #1),Anne Rice,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347523787i/43782.jpg
The Hour I First Believed,Wally Lamb,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438893201i/3086160.jpg
"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574535986i/26032825.jpg
"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299346921i/608474.jpg
A Northern Light,Jennifer Donnelly,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376507768i/64481.jpg
The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.63,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429324469i/24813.jpg
"Equal Rites (Discworld, #3; Witches, #1)",Terry Pratchett,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407706800i/34507.jpg
"The Naming (The Books of Pellinor, #1)",Alison Croggon,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378497748i/393146.jpg
Sister Carrie,Theodore Dreiser,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387666415i/126609.jpg
"Maybe Someday (Maybe, #1)",Colleen Hoover,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421002815i/24445517.jpg
"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435426615i/2247142.jpg
"The Van Alen Legacy (Blue Bloods, #4)",Melissa de la Cruz,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343251719i/6267237.jpg
I've Got Your Number,Sophie Kinsella,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327956732i/12033455.jpg
The War of the End of the World,Mario Vargas Llosa,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327889425i/53925.jpg
"This Side of the Grave (Night Huntress, #5)",Jeaniene Frost,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282659107i/6871617.jpg
"The Andromeda Strain (Andromeda, #1)",Michael Crichton,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388889327i/7670.jpg
"Pollyanna (Pollyanna, #1)",Eleanor H. Porter,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348971112i/1000751.jpg
Housekeeping,Marilynne Robinson,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327882949i/11741.jpg
The Crimson Petal and the White,Michel Faber,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408937589i/40200.jpg
The Miracle of Forgiveness,Spencer W. Kimball,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180562350i/1055617.jpg
Salt to the Sea,Ruta Sepetys,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437084512i/25614492.jpg
Change of Heart,Jodi Picoult,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390429931i/1609451.jpg
Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440763417i/40102.jpg
"Trickster's Queen (Daughter of the Lioness, #2)",Tamora Pierce,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486517853i/34197390.jpg
"Bitterblue (Graceling Realm, #3)",Kristin Cashore,4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331532273i/12680907.jpg
Dance Dance Dance,Haruki Murakami,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514582521i/17800.jpg
"Spell Bound (Hex Hall, #3)",Rachel Hawkins,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313010167i/11454587.jpg
Lightning,Dean Koontz,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410030512i/32424.jpg
"Angel (Maximum Ride, #7)",James Patterson,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272836170i/7201913.jpg
Brighton Rock,Graham Greene,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337363402i/48862.jpg
"This Man Confessed (This Man, #3)",Jodi Ellen Malpas,4.4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368274129i/17255265.jpg
"Resonance (The Fray Theory, #1)",Nelou Keramati,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460355943i/29090898.jpg
"True Believer (Jeremy Marsh & Lexie Darnell, #1)",Nicholas Sparks,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385739017i/3464.jpg
The Brothers Lionheart,Astrid Lindgren,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388269738i/19312.jpg
