id,title,year,genre,stars,rating,duration,img_src,YT_link
689,Legion,2017,"Action, Drama, Sci-Fi","['Rachel Keller', 'Aubrey Plaza', 'Bill Irwin']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BNmYxMjM5MzMtNTczZC00MGM3LTk2MTQtZmNmMTg4ZDI4ZTkxXkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg""",4SZ3rMMYBLY
690,O.J.: Made in America,2016,"Documentary, Biography, Crime","['Kareem Abdul-Jabbar', 'Mike Albanese', 'Muhammad Ali', 'Marcus Allen']",9.1,467,"""https://m.media-amazon.com/images/M/MV5BNGNmYmY3OTktMWM1Ni00NTU1LTk0ZjctMDcwYjViMjY0MTIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg""",Zmca421urfo
691,Taboo,2017,"Drama, Mystery, Thriller","['David Hayman', 'Jonathan Pryce', 'Oona Chaplin']",8.8,59,"""https://m.media-amazon.com/images/M/MV5BMTYyNTQwNzk0OV5BMl5BanBnXkFtZTgwMDAyMDI2MDI@.jpg""",W1fiijqrKuc
692,The Vietnam War,2017,"Documentary, History, War","['Huy Duc', 'Duong Van Mai Elliott', 'James Willbanks']",8.6,990,"""https://m.media-amazon.com/images/M/MV5BYWQ4ZGFhYmUtNDVhNC00N2VkLWIzYTQtOTk5ZTI1NWU2YjNlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",3j-3Xi5BcKs
693,Stranger Things,2016,"Drama, Fantasy, Horror","['Finn Wolfhard', 'Winona Ryder', 'David Harbour']",7.8,51,"""https://m.media-amazon.com/images/M/MV5BZGExYjQzNTQtNGNhMi00YmY1LTlhY2MtMTRjODg3MjU4YTAyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",mnd7sFt5c3A
694,Mindhunter,2017,"Crime, Drama, Thriller","['Holt McCallany', 'Anna Torv', 'Hannah Gross']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BNWNmYzQ1ZWUtYTQ3ZS00Y2UwLTlkMDctZThlOTJkMGJiNzBiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@.jpg""",oFlKiTwhd38
695,Future Man,2017,"Action, Adventure, Comedy","['Eliza Coupe', 'Derek Wilson', 'Haley Joel Osment']",8.3,30,"""https://m.media-amazon.com/images/M/MV5BMWQ5MjE3NjMtOGZhOS00YmUxLWFhOTUtYjQ5YjUxOTZkNjBjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",7wgNIKrlYh0
696,Buffy the Vampire Slayer,1997,"Action, Drama, Fantasy","['Nicholas Brendon', 'Alyson Hannigan', 'Anthony Head']",8.2,44,"""https://m.media-amazon.com/images/M/MV5BY2MwOGIyZGYtNzgxZC00N2Q5LTllYjItM2U4MTkwMDBjYzUyXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg""",-1v_q6TWAL4
697,Veep,2012,Comedy,"['Tony Hale', 'Anna Chlumsky', 'Reid Scott']",8.3,28,"""https://m.media-amazon.com/images/M/MV5BMjE2NDM0OTEwMl5BMl5BanBnXkFtZTgwNzgwNDI0ODE@.jpg""",I2HoCG_iyhU
698,Treme,2010,"Drama, Music","['Rob Brown', 'Kim Dickens', 'Melissa Leo']",8.2,59,"""https://m.media-amazon.com/images/M/MV5BNjg4ZGZkYjEtYTZhMy00YjU1LTg1MTYtNDlmNTAwYTA0M2NmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@.jpg""",fKpv17OlBpQ
699,Bates Motel,2013,"Drama, Horror, Mystery","['Freddie Highmore', 'Max Thieriot', 'Nicola Peltz']",8.1,45,"""https://m.media-amazon.com/images/M/MV5BMzk4OTU5NTE2M15BMl5BanBnXkFtZTcwNTIxMDIyOQ@@.jpg""",CamCCXK4fFw
700,Hill Street Blues,1981,"Crime, Drama, Mystery","['Michael Warren', 'Bruce Weitz', 'James Sikking']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BYzY4OTRiNmEtNjk1Zi00MmYyLWJmNzAtYjg4MmI4MGZjZTU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg""",krFqTE9n5r8
701,Dead Like Me,2003,"Comedy, Drama, Fantasy","['Callum Blue', 'Jasmine Guy', 'Mandy Patinkin']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BMTE5OTM0NTIzN15BMl5BanBnXkFtZTcwOTQ4MTAwMQ@@.jpg""",cNHDFf1YLlc
702,Power,2014,"Crime, Drama","['Lela Loren', 'Naturi Naughton', 'Joseph Sikora']",8.2,50,"""https://m.media-amazon.com/images/M/MV5BYjllZjcwNjItMzc1OC00YjRkLWI5YzUtODM1YmEzNjFiYzNhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg""",0bbwp6feNwM
703,Boss,2011,"Crime, Drama","['Connie Nielsen', 'Hannah Ware', 'Jeff Hephner']",8.1,56,"""https://m.media-amazon.com/images/M/MV5BMTQ0ODM0MTg2NV5BMl5BanBnXkFtZTcwNTY5NDAxOA@@.jpg""",6SwYgdOnEkI
704,The Tudors,2007,"Drama, History, Romance","['Henry Cavill', 'Anthony Brophy', 'James Frain']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BMjg5NmU2NTktMTkwNC00ZGQ3LThmODgtM2VlY2Q3MmE3MGZjXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",WXNf9dxnQrM
705,Damages,2007,"Crime, Drama, Mystery","['Rose Byrne', 'Tate Donovan', 'Zachary Booth']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BYTM5NzkyYWEtNzU4Ni00MTViLTg5ZjAtMmFkNDNjYjBjYzc3XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",Hx1NvP_SEIA
706,Queer as Folk,1999,Drama,"['Craig Kelly', 'Charlie Hunnam', 'Denise Black']",8.2,48,"""https://m.media-amazon.com/images/M/MV5BZWE5YjJkZjItYmQzNS00ZGZkLWE5OWQtOThkNWU5NzM1M2QyXkEyXkFqcGdeQXVyMTk3NDAwMzI@.jpg""",RIavR_pk__E
707,The Big C,2010,"Comedy, Drama","['Oliver Platt', 'Gabriel Basso', 'John Benjamin Hickey']",8.1,30,"""https://m.media-amazon.com/images/M/MV5BMTM4NjkzOTE1NF5BMl5BanBnXkFtZTcwNTk1OTQyOQ@@.jpg""",-7Beh9HCsBk
708,TURN,2014,"Drama, History, War","['Heather Lind', 'Samuel Roukin', 'Daniel Henshall']",8.1,60,"""https://m.media-amazon.com/images/M/MV5BMjIyMDM0NDc4MV5BMl5BanBnXkFtZTgwMjIzODQxMjI@.jpg""",gWZ4mtZtvww
709,Da Vinci's Demons,2013,"Adventure, Biography, Drama","['Gregg Chillin', 'Eros Vlahos', 'Laura Haddock']",7.9,59,"""https://m.media-amazon.com/images/M/MV5BYzA5YjY2ZmUtODliNS00ZjhlLTkwZjItODNmYzQ3MDc0YThlXkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",vgg9nnALFGA
710,Burn Notice,2007,"Action, Crime, Drama","['Gabrielle Anwar', 'Bruce Campbell', 'Sharon Gless']",7.9,44,"""https://m.media-amazon.com/images/M/MV5BMTczMzg4NjU1Ml5BMl5BanBnXkFtZTcwODc4NzY5Nw@@.jpg""",sCge2U86P5U
711,The Hour,2011,Drama,"['Ben Whishaw', 'Dominic West', 'Anna Chancellor']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BNDAxNWY0YWItNjIwMi00YmYxLTg1OGYtZGI3N2E5ZmUwZTA1XkEyXkFqcGdeQXVyMTk3NDAwMzI@.jpg""",is_bbARM4ig
712,Jericho,2006,"Action, Drama, Mystery","['Lennie James', 'Ashley Scott', 'Kenneth Mitchell']",8.1,45,"""https://m.media-amazon.com/images/M/MV5BNGIyOWJlYTQtZjE4Zi00ZDFiLTkxYzktZmUwY2QxOGI0YTQxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",sJ1JDxD2ZY4
713,The Riches,2007,"Comedy, Crime, Drama","['Minnie Driver', 'Shannon Woodward', 'Noel Fisher']",7.6,45,"""https://m.media-amazon.com/images/M/MV5BMTI1NDI1NTM2Nl5BMl5BanBnXkFtZTcwMDAxMTM0MQ@@.jpg""",gWZ4mtZtvww
714,"Mary Hartman, Mary Hartman",1976,"Comedy, Romance","['Greg Mullavey', 'Mary Kay Place', 'Graham Jarvis']",7.9,30,"""https://m.media-amazon.com/images/M/MV5BMTkyNzI0MzY5MF5BMl5BanBnXkFtZTcwNjIxMTI0MQ@@.jpg""",bhlZdP1uKyc
715,United States of Tara,2009,"Comedy, Drama, Romance","['John Corbett', 'Rosemarie DeWitt', 'Keir Gilchrist']",7.8,30,"""https://m.media-amazon.com/images/M/MV5BMTkxNjEzMjMyN15BMl5BanBnXkFtZTcwMTA3ODg0NA@@.jpg""",YBCEeLl_RxQ
716,The Borgias,2011,"Crime, Drama, History","['François Arnaud', 'Holliday Grainger', 'Peter Sullivan']",7.9,50,"""https://m.media-amazon.com/images/M/MV5BZTg1Njg3ZTgtYTI5MC00ZmIxLTkxM2UtNTViZGU2NDEyYTY3XkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",cVcXa7I6_OQ
717,Revenge,2011,"Drama, Mystery, Thriller","['Emily VanCamp', 'Gabriel Mann', 'Nick Wechsler']",7.8,44,"""https://m.media-amazon.com/images/M/MV5BMTY2NjA5MDc0OF5BMl5BanBnXkFtZTgwNTE4OTA5MjE@.jpg""",0hlo8KjGZc0
718,Merlin,2008,"Adventure, Drama, Fantasy","['Colin Morgan', 'Bradley James', 'Richard Wilson']",7.8,45,"""https://m.media-amazon.com/images/M/MV5BZTBjYjM3ZjItZTI1MS00ODZhLWFhZDgtODgxMmMzN2JlOTExXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",01rxgwVmxx0
719,Chasing Life,2014,"Drama, Family, Romance","['Mary Page Keller', 'Richard Brancatisano', 'Haley Ramm']",7.7,60,"""https://m.media-amazon.com/images/M/MV5BOTczNDY1MjExM15BMl5BanBnXkFtZTgwMDc3NjMxMjE@.jpg""",eJ_SfvAuIpE
720,Being Human,2008,"Comedy, Drama, Fantasy","['Russell Tovey', 'Aidan Turner', 'Sinead Keenan']",7.6,60,"""https://m.media-amazon.com/images/M/MV5BMTc0NjEzMTAyM15BMl5BanBnXkFtZTcwMTQ3NTM0Mw@@.jpg""",62UskNz6JBM
721,Scandal,2012,"Drama, Thriller","['Darby Stanchfield', 'Katie Lowes', 'Guillermo Díaz']",7.7,43,"""https://m.media-amazon.com/images/M/MV5BMTUxNzk3MDQyNl5BMl5BanBnXkFtZTgwNDgxMDkyMzI@.jpg""",PhOR6DIS_Ho
722,Arrow,2012,"Action, Adventure, Crime","['Katie Cassidy', 'David Ramsey', 'Susanna Thompson']",7.7,42,"""https://m.media-amazon.com/images/M/MV5BMTI0NTMwMDgtYTMzZC00YmJhLTg4NzMtMTc1NjI4MWY4NmQ4XkEyXkFqcGdeQXVyNTY3MTYzOTA@.jpg""",XQS7JkQmlx8
723,Brotherhood,2006,"Crime, Drama","['Jason Clarke', 'Annabeth Gish', 'Kevin Chapman']",7.7,60,"""https://m.media-amazon.com/images/M/MV5BNzA4YmM3ODQtNWM2MS00ZWMzLWI1OTYtMWU1YzE3NmFkYzExXkEyXkFqcGdeQXVyNzY5MTE3OTQ@.jpg""",3xxTRBY75KQ
724,The Vampire Diaries,2009,"Drama, Fantasy, Horror","['Paul Wesley', 'Ian Somerhalder', 'Kat Graham']",7.4,43,"""https://m.media-amazon.com/images/M/MV5BMDk3YzgxNDQtNTEzOS00NDMyLWFlYmYtYTZlMDk1NDkxNmMyXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg""",BmVmhjjkN4E
725,Torchwood,2006,"Action, Drama, Fantasy","['Eve Myles', 'Kai Owen', 'Gareth David-Lloyd']",7.7,50,"""https://m.media-amazon.com/images/M/MV5BNGYyNTA5ZWItNDhmNi00ZWRjLWEwZDQtM2UyYjYxYWQyZTIyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",HehXywNUp6E
726,The Best Years,2007,Drama,"['Jennifer Miller', 'Randal Edwards', 'Sherry Miller']",7.7,60,"""https://m.media-amazon.com/images/M/MV5BMjEzOTYyODkzNV5BMl5BanBnXkFtZTcwMDMwMzk1Mw@@.jpg""",SY41jhIP_xI
727,ER,1994,"Drama, Romance","['George Clooney', 'Julianna Margulies', 'Eriq La Salle']",7.7,44,"""https://m.media-amazon.com/images/M/MV5BYWQ0YTQ1ZmQtNzk1NC00NzMzLWJjNDYtMDQ0MTcxMThhYTI0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",q6Qgrb8lP4k
728,Graceland,2013,"Action, Crime, Drama","['Aaron Tveit', 'Vanessa Ferlito', 'Manny Montana']",7.7,42,"""https://m.media-amazon.com/images/M/MV5BMTQzNjM5OTc5NV5BMl5BanBnXkFtZTgwMjExMTg5MTE@.jpg""",tq_RcUoOUkI
729,Nashville,2012,"Drama, Music, Romance","['Clare Bowen', 'Charles Esten', 'Jonathan Jackson']",7.5,43,"""https://m.media-amazon.com/images/M/MV5BMTEzNDE2Mjg0MTdeQTJeQWpwZ15BbWU4MDUxNTczNzAy.jpg""",2NzC3LCcC6E
730,Nurse Jackie,2009,"Comedy, Drama","['Merritt Wever', 'Paul Schulze', 'Dominic Fumusa']",7.6,27,"""https://m.media-amazon.com/images/M/MV5BMTkwMjA4Mzc3M15BMl5BanBnXkFtZTgwNDk1Njc2MTE@.jpg""",UbM93dsBqjg
731,Wildfire,2005,"Drama, Family, Romance","['Nicole Tubiola', 'Nana Visitor', 'Greg Serano']",7.6,60,"""https://m.media-amazon.com/images/M/MV5BMTY0ODM1MjU2Ml5BMl5BanBnXkFtZTcwMTczNzMxNQ@@.jpg""",kLfhws0l3hQ
732,One Tree Hill,2003,"Drama, Romance, Sport","['James Lafferty', 'Hilarie Burton', 'Bethany Joy Lenz']",7.6,60,"""https://m.media-amazon.com/images/M/MV5BN2Y0NzRjOTQtNGNmYS00NjNiLWIwY2MtZWIyZDI5ZDhhZmI1XkEyXkFqcGdeQXVyODIxOTMwMjk@.jpg""",RaXR4Vj4OP0
733,Legend of the Seeker,2008,"Action, Adventure, Drama","['Bridget Regan', 'Bruce Spence', 'Craig Parker']",7.6,44,"""https://m.media-amazon.com/images/M/MV5BODcyNTM4MjUwOF5BMl5BanBnXkFtZTcwNTE5Mjc2Nw@@.jpg""",96OrBX1epXM
734,Magic City,2012,"Crime, Drama","['Olga Kurylenko', 'Steven Strait', 'Jessica Marais']",7.6,50,"""https://m.media-amazon.com/images/M/MV5BMTYwOTEzNDU1N15BMl5BanBnXkFtZTcwMDE2NTY0OQ@@.jpg""",nleITcptRhA
735,The Bridge,2013,"Crime, Drama, Mystery","['Diane Kruger', 'Thomas M. Wright', 'Ted Levine']",7.6,43,"""https://m.media-amazon.com/images/M/MV5BMTQyNjEzMjIyMV5BMl5BanBnXkFtZTgwMTg0NjYxMjE@.jpg""",_qGK1ETb-38
736,The L Word,2004,"Drama, Romance","['Leisha Hailey', 'Laurel Holloman', 'Mia Kirshner']",7.4,50,"""https://m.media-amazon.com/images/M/MV5BMzkzNDI1NTg1MF5BMl5BanBnXkFtZTcwNTg3NDg5MQ@@.jpg""",Yh-sIBhc3-s
737,Warehouse 13,2009,"Drama, Mystery, Sci-Fi","['Joanne Kelly', 'Saul Rubinek', 'Allison Scagliotti']",7.5,43,"""https://m.media-amazon.com/images/M/MV5BNzQ0MjNlMTgtNjg1Yy00N2UzLTgwYjctOWZjZDBhMTBhM2QxXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",3LSmZ9JwT8A
738,Pretty Little Liars,2010,"Drama, Mystery, Romance","['Ashley Benson', 'Lucy Hale', 'Shay Mitchell']",7.5,44,"""https://m.media-amazon.com/images/M/MV5BMTU5MDYzMzQ2Nl5BMl5BanBnXkFtZTgwMDE3MzU4MTI@.jpg""",SUO8B47XtGY
739,Outsiders,2016,"Crime, Drama","['Ryan Hurst', 'Kyle Gallner', 'Christina Jackson']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BMjAxNDYzNzM5NV5BMl5BanBnXkFtZTgwMDA3MDAyMTI@.jpg""",u7K0ecPen2c
740,Greek,2007,"Comedy, Drama","['Scott Michael Foster', 'Spencer Grammer', 'Paul James']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BZGE0YzVjYzQtZDQ3NS00Y2ZlLWFjNDEtZWYxYmU5ZjQyZmE2XkEyXkFqcGdeQXVyMzU3MTc5OTE@.jpg""",N-86etz3cGw
741,Being Erica,2009,"Adventure, Comedy, Drama","['Reagan Pasternak', 'Michael Riley', 'Kathleen Laskey']",8.3,45,"""https://m.media-amazon.com/images/M/MV5BNDAwOTg2ODIwOF5BMl5BanBnXkFtZTcwMzIwNTcxMw@@.jpg""",APduGe1eLVI
742,Robin Hood,2006,"Action, Adventure, Comedy","['Gordon Kennedy', 'Sam Troughton', 'Joe Armstrong']",8.5,60,"""https://m.media-amazon.com/images/M/MV5BMzM4OGU3MjgtMjIzNC00OGFkLTg4YTctYjhlMjY1MmVjNWFmXkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",su00WMqZGM4
743,Sense8,2015,"Drama, Mystery, Sci-Fi","['Jamie Clayton', 'Tina Desai', 'Tuppence Middleton']",8.4,60,"""https://m.media-amazon.com/images/M/MV5BMjA4MTEyMzcwMl5BMl5BanBnXkFtZTgwMTIwODczNTM@.jpg""",iKpKAlbJ7BQ
744,The Expanse,2015,"Drama, Mystery, Sci-Fi","['Cas Anvar', 'Dominique Tipper', 'Wes Chatham']",7.9,60,"""https://m.media-amazon.com/images/M/MV5BNGJlNzU1OTEtZDRmNy00YTM3LTgxNDgtMWEwNTg2OGI1YzYwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",kQuTAPWJxNo
745,Halt and Catch Fire,2014,Drama,"['Scoot McNairy', 'Mackenzie Davis', 'Kerry Bishé']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BMTczNjAyMDg1Nl5BMl5BanBnXkFtZTgwMDQyNTA2OTE@.jpg""",pWrioRji60A
746,Jessica Jones,2015,"Action, Crime, Drama","['Rachael Taylor', 'Eka Darville', 'Carrie-Anne Moss']",7.6,56,"""https://m.media-amazon.com/images/M/MV5BM2QyNmZkNTYtZWQyZi00NDhhLWEzMDItYmIzY2U4ZWVmOWNhXkEyXkFqcGdeQXVyNDg4NjY5OTQ@.jpg""",nWHUjuJ8zxE
747,The Fosters,2013,"Drama, Romance","['Sherri Saum', 'Hayden Byerly', 'David Lambert']",7.8,60,"""https://m.media-amazon.com/images/M/MV5BMGNjMTRjMjItYzUzNi00Mzk1LWFkM2MtNmZlODdjZGUwYTQzXkEyXkFqcGdeQXVyNjc4MzM4NTM@.jpg""",ZefjdEkv6cE
748,Tyrant,2014,"Action, Drama, Thriller","['Jennifer Finnigan', 'Ashraf Barhom', 'Moran Atias']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BNzY4NTg3MzEzMV5BMl5BanBnXkFtZTgwODU5ODgxOTE@.jpg""",RbLK99ysvck
749,Teen Wolf,2011,"Action, Drama, Fantasy","['Holland Roden', ""Dylan O'Brien"", 'Linden Ashby']",7.4,41,"""https://m.media-amazon.com/images/M/MV5BMThlNTk3YzMtOTZjMi00M2NiLTg1NTgtYThiYzE2MDFmMDUwXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg""",1rCYDbefnmA
750,Crazy Ex-Girlfriend,2015,"Comedy, Musical","['Donna Lynne Champlin', 'Vincent Rodriguez III', 'Pete Gardner']",7.6,42,"""https://m.media-amazon.com/images/M/MV5BYjQ0MjNiYjItMWFkNC00MTI5LTlhYTEtZWY3OGJhN2VhZjBmXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg""",9eKnMzilZfY
751,Being Mary Jane,2013,"Drama, Romance, Thriller","['Lisa Vidal', 'Raven Goodwin', 'Margaret Avery']",7.6,60,"""https://m.media-amazon.com/images/M/MV5BMzZlMTEwOTMtZjY2Ny00NTY4LWE1MDUtNjQ5ZmE3MmMxOGI5XkEyXkFqcGdeQXVyMjg0Mjg1MDM@.jpg""",NULL
752,"Midnight, Texas",2017,"Drama, Fantasy, Mystery","['Dylan Bruce', 'Parisa Fitz-Henley', 'Arielle Kebbel']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BN2QzYWZmZjAtNzFkOS00NzgwLWIzZDgtNmRkMTM5N2RkMmEwXkEyXkFqcGdeQXVyODUxOTU0OTg@.jpg""",BJoRlWFde-I
753,Witches of East End,2013,"Comedy, Drama, Fantasy","['Jenna Dewan', 'Rachel Boston', 'Mädchen Amick']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BNmNjOWM5ZTQtZjgyMy00OTc5LTg2OTMtYTg3ZTA4MmU5OWFiXkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",x39BpWsPO_w
754,Alias,2001,"Action, Drama, Mystery","['Ron Rifkin', 'Carl Lumbly', 'Kevin Weisman']",7.4,42,"""https://m.media-amazon.com/images/M/MV5BZmIyMGFkYWEtYjg3Ny00NWUzLTliZWQtOGU5ZGYyZTc0OTI5XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",aDxl2OIivSI
755,Reign,2013,"Drama, Fantasy","['Megan Follows', 'Celina Sinden', 'Torrance Coombs']",7.4,42,"""https://m.media-amazon.com/images/M/MV5BMjEwMDgzNjA1Ml5BMl5BanBnXkFtZTgwNjYyNDUzMTI@.jpg""",m9Kke5FNxnQ
756,Dark Matter,2015,"Adventure, Drama, Mystery","['Anthony Lemke', 'Alex Mallari Jr.', 'Jodelle Ferland']",7.3,42,"""https://m.media-amazon.com/images/M/MV5BYjI5OGMxNzYtZmZiYS00NDI1LWI4NWMtOTZmNjY1MjMzZjExXkEyXkFqcGdeQXVyNTgxMjE3OTQ@.jpg""",1TqwBlTQfTg
757,Sleepy Hollow,2013,"Action, Adventure, Crime","['Lyndie Greenwood', 'Nicole Beharie', 'Orlando Jones']",7.4,45,"""https://m.media-amazon.com/images/M/MV5BMTc4MzkwMjY5NF5BMl5BanBnXkFtZTgwNDY5Mzk4NjE@.jpg""",BFHvr-EhmUo
758,The Red Road,2014,Drama,"['Jason Momoa', 'Julianne Nicholson', 'Tamara Tunie']",7.3,60,"""https://m.media-amazon.com/images/M/MV5BMjE2MDY1NjU4MV5BMl5BanBnXkFtZTgwMjQ4NzQxMTE@.jpg""",qt9dUBKOLHM
759,The Strain,2014,"Drama, Horror, Thriller","['David Bradley', 'Kevin Durand', 'Jonathan Hyde']",7.1,43,"""https://m.media-amazon.com/images/M/MV5BNjQxNzVlNjQtMTg3YS00MzBmLThkNzAtMzMyNDUyMTVlNzg0XkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",RiN8Edb4X2w
760,House of Lies,2012,"Comedy, Drama","['Kristen Bell', 'Ben Schwartz', 'Josh Lawson']",7.1,28,"""https://m.media-amazon.com/images/M/MV5BMjM2NDI0MTc5MV5BMl5BanBnXkFtZTgwMjEzNTQxODE@.jpg""",pNLlHYJnj8I
761,Resurrection,2014,"Drama, Fantasy","['Frances Fisher', 'Matt Craven', 'Devin Kelley']",7.1,43,"""https://m.media-amazon.com/images/M/MV5BMjE2OTQ2Nzk4N15BMl5BanBnXkFtZTgwMTU0MTE5MjE@.jpg""",0e7vp9yMTuA
762,Hemlock Grove,2013,"Drama, Horror, Mystery","['Bill Skarsgård', 'Landon Liboiron', 'Joel de la Fuente']",7.1,46,"""https://m.media-amazon.com/images/M/MV5BMjA5YWNjYzctY2FlMy00NDgxLWE3NjgtYTVhMTY5M2YwNzEyXkEyXkFqcGdeQXVyOTQxNzM2MjY@.jpg""",rlZUsPcChgI
763,Salem,2014,"Drama, Fantasy, Horror","['Shane West', 'Seth Gabel', 'Tamzin Merchant']",6.9,60,"""https://m.media-amazon.com/images/M/MV5BMTcxMTAxNzMzN15BMl5BanBnXkFtZTgwMTY1Mzk5OTE@.jpg""",xyBp01IVem4
764,Scream Queens,2015,"Comedy, Horror, Mystery","['Lea Michele', 'Abigail Breslin', 'Keke Palmer']",6.9,45,"""https://m.media-amazon.com/images/M/MV5BYzIwYjkwYTgtNzlhOC00MGZhLWI0OTMtZTAwOTIyNGM4MTJjXkEyXkFqcGdeQXVyMTkzODUwNzk@.jpg""",i6_LwI-hUms
765,Aquarius,2015,"Biography, Crime, Drama","['Grey Damon', 'Gethin Anthony', 'Emma Dumont']",6.6,42,"""https://m.media-amazon.com/images/M/MV5BMTU5MTE3ODIxOF5BMl5BanBnXkFtZTgwMzA2Nzc4NTE@.jpg""",Qj68qdnaSrY
766,Fear the Walking Dead,2015,"Drama, Horror, Sci-Fi","['Frank Dillane', 'Cliff Curtis', 'Rubén Blades']",7.5,44,"""https://m.media-amazon.com/images/M/MV5BYWNmY2Y1NTgtYTExMS00NGUxLWIxYWQtMjU4MjNkZjZlZjQ3XkEyXkFqcGdeQXVyMzQ2MDI5NjU@.jpg""",yzXglr5bc3w
767,Defiance,2013,"Action, Drama, Sci-Fi","['Stephanie Leonidas', 'Julie Benz', 'Graham Greene']",7.4,43,"""https://m.media-amazon.com/images/M/MV5BMGJhZGE3NjAtZDU5NS00MWViLTg5MzQtYmEzOWQ5ODBiYTIyXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg""",wxD4uQZLCDI
768,Girlfriends' Guide to Divorce,2014,"Comedy, Drama","['Beau Garrett', 'Necar Zadegan', 'Alanna Ubach']",7.5,60,"""https://m.media-amazon.com/images/M/MV5BMTcwMzI0ODg5Ml5BMl5BanBnXkFtZTgwNDYwOTEzNzE@.jpg""",mf2u5nc4gKo
769,Extant,2014,"Drama, Sci-Fi, Thriller","['Pierce Gagnon', 'Grace Gummer', 'Tyler Hilton']",7.5,42,"""https://m.media-amazon.com/images/M/MV5BNTc1NDg0ODEyMl5BMl5BanBnXkFtZTgwNDc0MzUxMjE@.jpg""",C4cWYgQEs6M
770,Being Human,2011,"Drama, Fantasy, Horror","['Meaghan Rath', 'Sam Huntington', 'Kristen Hager']",7.5,44,"""https://m.media-amazon.com/images/M/MV5BMjI4NjU3ODcxOF5BMl5BanBnXkFtZTgwNjY4Mjk5MDE@.jpg""",62UskNz6JBM
771,Smallville,2001,"Adventure, Drama, Romance","['Michael Rosenbaum', 'Allison Mack', 'Kristin Kreuk']",7.4,60,"""https://m.media-amazon.com/images/M/MV5BYmNiNzlhOWItMDM5Mi00MGYzLWI1ZDYtNmI5NzI0MWFkMTIwXkEyXkFqcGdeQXVyNjU2NjA5NjM@.jpg""",DAeLfedg_os
772,Agents of S.H.I.E.L.D.,2013,"Action, Adventure, Drama","['Ming-Na Wen', 'Brett Dalton', 'Iain De Caestecker']",7.3,45,"""https://m.media-amazon.com/images/M/MV5BOTJhMjhhZDItZTQxMi00NGM3LTliZjYtMjcyMWE2YzYwNTA0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg""",T3T-evQZiQo
773,Roswell,1999,"Drama, Mystery, Sci-Fi","['Jason Behr', 'Katherine Heigl', 'Majandra Delfino']",7.4,42,"""https://m.media-amazon.com/images/M/MV5BZTc3MjgxMGQtMDQ3Ny00MDYyLWExY2EtMzFmYjAxZTdiMDk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg""",_KycNsC2Iyw
