id,title,author,rating,img_src,genre
3288,The Poisoned House,Michael  Ford,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327373551i/7795293.jpg,Gothic
3289,Dracula's Guest,Bram Stoker,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389625022i/15128543.jpg,Gothic
3290,The Beckoning Fair One,Oliver Onions,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328864481i/1450719.jpg,Gothic
3291,The Three Impostors,Arthur Machen,3.9,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348182135i/59397.jpg,Gothic
3292,Lord of the Dead,Tom Holland,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348113325i/398978.jpg,Gothic
3293,"Gad's Hall / The Haunting of Gad's Hall (Gad's Hall, #1-2)",Norah Lofts,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403621554i/9145870.jpg,Gothic
3294,The Mortal Immortal: The Complete Supernatural Short Fiction of Mary Shelley,Mary Wollstonecraft Shelley,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377629805i/59756.jpg,Gothic
3295,The Vampyre,John William Polidori,3.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347331697i/7546906.jpg,Gothic
3296,The Quick,Lauren Owen,3.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413884724i/19186317.jpg,Gothic
3297,The Mysterious Warning,Eliza Parsons,3.72,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348334788i/2347069.jpg,Gothic
3298,Trelawny,Isabelle Holland,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507759633i/3673499.jpg,Gothic
3299,This Rough Magic,Mary  Stewart,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352351446i/16056734.jpg,Gothic
3300,Ghost Orchid,J.D. Stroube,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347003011i/15994432.jpg,Gothic
3301,Gothic Blue Book: The Revenge Edition,Cynthia Pelayo,3.87,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350650173i/16095576.jpg,Gothic
3302,Dark Surrender (Passion & Promises #2),Erica Ridley,3.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391525393i/20724746.jpg,Gothic
3303,The Lady in Yellow,Alyne de Winter,3.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389816326i/20552801.jpg,Gothic
3304,Complete Works of Ann Radcliffe,Ann Radcliffe,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385693618i/19035294.jpg,Gothic
3305,"Tyburn (The Southwark Saga, #1)",Jessica Cale,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416373553i/23485599.jpg,Gothic
3306,The Shimmering Stones of Winter's Light,Constance Walker,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451357129i/25272668.jpg,Gothic
3307,"Sleep, Pale Sister",Joanne Harris,3.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441996339i/15100.jpg,Gothic
3308,Jane,Penelope C. Bell,2.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476201313i/32507205.jpg,Gothic
3309,Dracula: the Audio Drama,Lawrence Burgess,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480291194i/33139483.jpg,Gothic
3310,Fiona,Catherine Gaskin,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1245607878i/1882675.jpg,Gothic
3311,Castle Dor,Daphne du Maurier,3.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347387686i/50237.jpg,Gothic
3312,The Quaker City: The Monks of Monk Hall,George Lippard,3.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389834677i/269144.jpg,Gothic
3313,Haunting at Spook Light Inn,Alicia Dean,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480102897i/33126315.jpg,Gothic
3314,Dominic: The tale of an accidental vampire,Thérésa Hedges,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478330462i/32875017.jpg,Gothic
3315,"Stir Not the Shadows of the Soul: a suspenseful, mystery thriller that will intrigue you until the unexpected end",Emmerson Winter,5.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534604881i/41214988.jpg,Gothic
3316,"The Business of Blood (The Business of Blood, #1)",Kerrigan Byrne,4.4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1570482513l/52217996._SX5.jpg,Gothic
3317,The House on Vesper Sands,Paraic O'Donnell,3.62,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518701928i/36642993.jpg,Gothic
3318,The Darkling Bride,Laura Andersen,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508338953i/34019139.jpg,Gothic
3319,O Caledonia,Elspeth Barker,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394332068i/5287266.jpg,Gothic
3320,Rebecca's Tale,Sally Beauman,3.49,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402402287i/92104.jpg,Gothic
3321,Vivia,Tanith Lee,3.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409751282i/498553.jpg,Gothic
3322,The Mist in the Mirror,Susan Hill,3.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420351953i/678362.jpg,Gothic
3323,The Blood of the Vampire,Florence Marryat,3.75,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348380379i/6601404.jpg,Gothic
3324,The Wrath of Truth,L.E.  Parker,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497114407i/35400826.jpg,Gothic
3325,Melmoth,Sarah Perry,3.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529636366i/40543829.jpg,Gothic
3326,Verland: The Transformation,B.E. Scully,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306865627i/11362647.jpg,Gothic
3327,House Of Horrors,Carole Gill,3.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405173113i/22712360.jpg,Gothic
3328,The Dark Domain,Stefan Grabiński,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330691110i/2020261.jpg,Gothic
3329,The Fall Of Innocence,L.E.  Parker,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529185922i/40542933.jpg,Gothic
3330,The Murders in the Rue Morgue and Other Tales,Edgar Allan Poe,3.88,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455555981i/29101828.jpg,Gothic
3331,Wylding Hall,Elizabeth Hand,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433214544i/25647211.jpg,Gothic
3332,"The Birth of Death (The Wages of Sin, #4)",L.E.  Parker,3.4,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530011783i/40640622.jpg,Gothic
3333,Black Spring,Alison Croggon,3.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367256914i/17262286.jpg,Gothic
3334,"The Dawn of Evil (The Wages of Sin, #5)",L.E.  Parker,3.43,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553438588i/43746510.jpg,Gothic
3335,H.P. Lovecraft's Favorite Weird Tales: The Roots of Modern Horror,Douglas A. Anderson,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347366770i/100074.jpg,Gothic
3336,The House Next Door,Anne Rivers Siddons,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171509777i/104217.jpg,Gothic
3337,Revenants,Daniel Mills,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327930095i/9922834.jpg,Gothic
3338,The House of Souls,Arthur Machen,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347466991i/310583.jpg,Gothic
3339,The Widow of Ratchets,Owen Brookes,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328412308i/2973578.jpg,Gothic
3340,The Recess,Sophia Lee,3.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175718644i/550151.jpg,Gothic
3341,The Priory,Margaret Wasser,3.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308080452i/4533795.jpg,Gothic
3342,The Gothic Masterpiece Series: Victorian Haunts: Illustrated Edition,Alex Scully,5.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405020533i/22705677.jpg,Gothic
3343,Malpertuis,Jean Ray,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181617563i/1171727.jpg,Gothic
3344,The Pit and the Pendulum,Edgar Allan Poe,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172678940i/206172.jpg,Gothic
3345,Valerie and Her Week of Wonders,Vítězslav Nezval,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348126059i/325151.jpg,Gothic
3346,The Burial of the Rats,Bram Stoker,3.38,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328318242i/8228210.jpg,Gothic
3347,The Moth Diaries,Rachel Klein,3.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322605516i/1131133.jpg,Gothic
3348,William Wilson,Edgar Allan Poe,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334188359i/6798492.jpg,Gothic
3349,Ghost on Black Mountain,Ann Hite,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315072225i/10387018.jpg,Gothic
3350,The Face in the Glass and Other Gothic Tales,Mary Elizabeth Braddon,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420145072i/24098352.jpg,Gothic
3351,Boy in Darkness and Other Stories,Mervyn Peake,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328830606i/1939682.jpg,Gothic
3352,The Phantom Coach: Collected Ghost Stories,Amelia B. Edwards,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403979553i/796173.jpg,Gothic
3353,Castle Barebane,Joan Aiken,3.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391432122i/1710851.jpg,Gothic
3354,Berenice,Edgar Allan Poe,3.81,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451215629i/1396182.jpg,Gothic
3355,Dark Tales,Shirley Jackson,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472544150i/30303793.jpg,Gothic
3356,The Revenants,Geoffrey Farrington,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348626326i/89593.jpg,Gothic
3357,St. Irvyne,Percy Bysshe Shelley,3.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348909458i/6910000.jpg,Gothic
3358,The People in the Castle: Selected Strange Stories,Joan Aiken,3.82,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429098013i/25330102.jpg,Gothic
3359,The Soft Whisper of the Dead,Charles L. Grant,3.56,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297118990i/1527532.jpg,Gothic
3360,Morella,Edgar Allan Poe,3.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328322587i/10835604.jpg,Gothic
3361,Julia,Peter Straub,3.52,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388849811i/19575.jpg,Gothic
3362,The Sisters Mortland,Sally Beauman,3.58,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435960495i/341895.jpg,Gothic
3363,Metzengerstein,Edgar Allan Poe,3.34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1183907544i/1467621.jpg,Gothic
3364,"Isis (Harrow House, #0.25)",Douglas Clegg,3.69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442368636i/6535079.jpg,Gothic
3365,The Uninvited,Dorothy Macardle,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383148006i/3564508.jpg,Gothic
3366,The Girl Who Couldn’t Read,John  Harding,3.7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394312873i/21094608.jpg,Gothic
3367,The Shadow Garden,Andrew  Matthews,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419476528i/309357.jpg,Gothic
3368,Hell House,Richard Matheson,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345079148i/6516606.jpg,Gothic
3369,Angelica,Arthur Phillips,3.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394289470i/21151291.jpg,Gothic
3370,Dolly,Susan Hill,3.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445574276i/16069121.jpg,Gothic
3371,The Bird's Nest,Shirley Jackson,3.74,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548624106i/131179.jpg,Gothic
3372,The Twin's Daughter,Lauren Baratz-Logsted,3.66,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316129877i/7823311.jpg,Gothic
3373,Burnt Offerings,Robert Marasco,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297539225i/897717.jpg,Gothic
3374,Haunted: Tales of the Grotesque,Joyce Carol Oates,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387718655i/177865.jpg,Gothic
3375,The House of Dead Maids,Clare B. Dunkle,3.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437765387i/7942858.jpg,Gothic
3376,Set in Stone,Linda Newbery,3.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175615191i/535646.jpg,Gothic
3377,"Through a Glass, Darkly (Dr. Basil Willing #8)",Helen McCloy,3.79,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332165118i/10053363.jpg,Gothic
3378,Half Broken Things,Morag Joss,3.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320415752i/178083.jpg,Gothic
3379,The Man in the Picture,Susan Hill,3.6,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356483913i/1854160.jpg,Gothic
3380,Charlotte,Norah Lofts,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1296111222i/688972.jpg,Gothic
3381,"This Other Eden (Eden, #1)",Marilyn Harris,3.73,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319820006i/1055842.jpg,Gothic
3382,Uncanny Stories,May Sinclair,3.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348268723i/1040722.jpg,Gothic
3383,The Divinity Student,Michael Cisco,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1184448668i/1508685.jpg,Gothic
3384,"Ammie, Come Home (Georgetown, #1)",Barbara Michaels,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409403453i/140403.jpg,Gothic
3385,The Lancashire Witches,William Harrison Ainsworth,3.46,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347379882i/2408194.jpg,Gothic
3386,The Witch Of Prague,F. Marion Crawford,3.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424623086i/2123814.jpg,Gothic
3387,"If There Be Thorns (Dollanganger, #3)",V.C. Andrews,3.77,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321684186i/226706.jpg,Gothic
3388,Fay,Larry Brown,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432660683i/888492.jpg,Gothic
3389,The Haunting of Lamb House,Joan Aiken,3.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578264852i/1530165.jpg,Gothic
3390,Sheppard Lee,Robert Montgomery Bird,3.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1269344607i/7695355.jpg,Gothic
3391,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,4.47,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474154022i/3.jpg,"Fantasy, Adventure"
3392,"The Hobbit, or There and Back Again",J.R.R. Tolkien,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546071216i/5907.jpg,"Fantasy, Adventure"
3393,"The Lord of the Rings (The Lord of the Rings, #1-3)",J.R.R. Tolkien,4.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566425108i/33.jpg,"Fantasy, Adventure"
3394,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #2)",C.S. Lewis,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077i/100915.jpg,"Fantasy, Adventure"
3395,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722975i/2767052.jpg,"Fantasy, Adventure"
3396,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400602609i/28187.jpg,"Fantasy, Adventure"
3397,Alice in Wonderland,Jane Carruth,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391458382i/13023.jpg,"Fantasy, Adventure"
3398,"The Golden Compass (His Dark Materials, #1)",Philip Pullman,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505766203i/119322.jpg,"Fantasy, Adventure"
3399,"Dune (Dune, #1)",Frank Herbert,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414i/44767458.jpg,"Fantasy, Adventure"
3400,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,4.41,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212i/10572.jpg,"Fantasy, Adventure"
3401,1984,George Orwell,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532714506i/40961427.jpg,"Fantasy, Adventure"
3402,"The Final Empire (Mistborn, #1)",Brandon Sanderson,4.45,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1480717416i/68428.jpg,"Fantasy, Adventure"
3403,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274i/38447.jpg,"Fantasy, Adventure"
3404,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,4.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265i/2.jpg,"Fantasy, Adventure"
3405,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.65,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388184640i/7235533.jpg,"Fantasy, Adventure"
3406,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",C.S. Lewis,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449868701i/11127.jpg,"Fantasy, Adventure"
3407,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432730315i/256683.jpg,"Fantasy, Adventure"
